Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
4,5/14/2010,"1,875,597",0,62.35,2.845,126,7.896
4,5/21/2010,"1,903,753",0,67.4,2.82,126,7.896
4,5/28/2010,"1,857,534",0,67.73,2.756,126,7.896
4,6/4/2010,"1,903,291",0,70.83,2.701,126,7.896
4,6/11/2010,"1,870,619",0,78.45,2.668,126,7.896
4,6/18/2010,"1,929,736",0,81.53,2.635,126,7.896
4,6/25/2010,"1,846,652",0,81.1,2.654,126,7.896
4,7/2/2010,"1,881,337",0,73.66,2.668,126,7.372
4,7/9/2010,"1,812,208",0,80.35,2.637,126,7.372
4,7/16/2010,"1,898,428",0,78.53,2.621,126,7.372
4,7/23/2010,"1,848,427",0,79.78,2.612,126,7.372
4,7/30/2010,"1,796,638",0,80.7,2.65,126,7.372
4,8/6/2010,"1,907,639",0,76.53,2.64,126,7.372
4,8/13/2010,"2,007,051",0,78.08,2.698,126,7.372
4,8/20/2010,"1,997,181",0,78.83,2.671,126,7.372
4,8/27/2010,"1,848,404",0,74.44,2.621,126,7.372
4,9/3/2010,"1,935,858",0,76.8,2.584,126,7.372
4,9/10/2010,"1,865,821",1,73.54,2.574,126,7.372
4,9/17/2010,"1,899,960",0,64.91,2.594,126,7.372
4,9/24/2010,"1,810,685",0,60.96,2.642,126,7.372
4,10/1/2010,"1,842,821",0,63.96,2.619,126,7.127
4,10/8/2010,"1,951,495",0,67.73,2.645,126,7.127
4,10/15/2010,"1,867,345",0,62.03,2.732,126,7.127
4,10/22/2010,"1,927,610",0,64.17,2.736,126,7.127
4,10/29/2010,"1,933,333",0,56.94,2.718,126,7.127
4,11/5/2010,"2,013,116",0,51.6,2.699,126,7.127
4,11/12/2010,"1,999,794",0,52.65,2.741,127,7.127
4,11/19/2010,"2,097,809",0,48.05,2.78,127,7.127
4,11/26/2010,"2,789,469",1,48.08,2.752,127,7.127
4,12/3/2010,"2,102,530",0,46.4,2.727,127,7.127
4,12/10/2010,"2,302,505",0,42.4,2.86,127,7.127
4,12/17/2010,"2,740,057",0,46.57,2.884,127,7.127
4,12/24/2010,"3,526,713",0,43.21,2.887,127,7.127
4,12/31/2010,"1,794,869",1,38.09,2.955,127,7.127
4,1/7/2011,"1,862,476",0,39.34,2.98,127,6.51
4,1/14/2011,"1,865,502",0,31.6,2.992,127,6.51
4,1/21/2011,"1,886,394",0,38.34,3.017,127,6.51
4,1/28/2011,"1,814,241",0,40.6,3.022,128,6.51
4,2/4/2011,"2,119,086",0,34.61,2.996,128,6.51
4,2/11/2011,"2,187,847",1,33.29,3.033,128,6.51
4,2/18/2011,"2,316,496",0,48.17,3.058,128,6.51
4,2/25/2011,"2,078,095",0,49,3.087,128,6.51
4,3/4/2011,"2,103,456",0,46.56,3.305,128,6.51
4,3/11/2011,"2,039,818",0,50.93,3.461,128,6.51
4,3/18/2011,"2,116,475",0,51.86,3.495,129,6.51
4,3/25/2011,"1,944,164",0,59.1,3.48,129,6.51
4,4/1/2011,"1,900,246",0,56.99,3.521,129,5.946
4,4/8/2011,"2,074,953",0,62.61,3.605,129,5.946
4,4/15/2011,"1,960,588",0,62.34,3.724,129,5.946
4,4/22/2011,"2,220,601",0,68.8,3.781,129,5.946
4,4/29/2011,"1,878,167",0,64.22,3.781,129,5.946
4,5/6/2011,"2,063,683",0,63.41,3.866,129,5.946
4,5/13/2011,"2,002,362",0,70.65,3.872,129,5.946
4,5/20/2011,"2,015,563",0,70.49,3.881,129,5.946
4,5/27/2011,"1,986,598",0,73.65,3.771,129,5.946
4,6/3/2011,"2,065,377",0,78.26,3.683,129,5.946
4,6/10/2011,"2,073,951",0,80.05,3.64,129,5.946
4,6/17/2011,"2,141,211",0,83.51,3.618,129,5.946
4,6/24/2011,"2,008,345",0,81.85,3.57,129,5.946
4,7/1/2011,"2,051,534",0,84.54,3.504,129,5.644
4,7/8/2011,"2,066,542",0,84.59,3.469,129,5.644
4,7/15/2011,"2,049,047",0,83.27,3.563,129,5.644
4,7/22/2011,"2,036,231",0,82.84,3.627,129,5.644
4,7/29/2011,"1,989,674",0,84.36,3.659,129,5.644
4,8/5/2011,"2,160,057",0,86.09,3.662,129,5.644
4,8/12/2011,"2,105,669",0,82.98,3.617,129,5.644
4,8/19/2011,"2,232,892",0,82.77,3.55,129,5.644
4,8/26/2011,"1,988,490",0,81.47,3.523,129,5.644
4,9/2/2011,"2,078,420",0,77.99,3.533,129,5.644
4,9/9/2011,"2,093,139",1,73.34,3.554,129,5.644
4,9/16/2011,"2,075,577",0,72.76,3.532,129,5.644
4,9/23/2011,"2,031,406",0,69.23,3.473,130,5.644
4,9/30/2011,"1,929,487",0,72.15,3.371,130,5.644
4,10/7/2011,"2,166,738",0,65.79,3.299,130,5.143
4,10/14/2011,"2,074,549",0,63.75,3.283,130,5.143
4,10/21/2011,"2,207,742",0,64.79,3.361,130,5.143
4,10/28/2011,"2,151,660",0,55.31,3.362,130,5.143
4,11/4/2011,"2,281,217",0,49.86,3.322,130,5.143
4,11/11/2011,"2,203,029",0,47.12,3.286,130,5.143
4,11/18/2011,"2,243,947",0,50.44,3.294,130,5.143
4,11/25/2011,"3,004,702",1,47.96,3.225,130,5.143
4,12/2/2011,"2,180,999",0,38.71,3.176,130,5.143
4,12/9/2011,"2,508,955",0,31.64,3.153,130,5.143
4,12/16/2011,"2,771,397",0,36.44,3.149,130,5.143
4,12/23/2011,"3,676,389",0,35.92,3.103,130,5.143
4,12/30/2011,"2,007,106",1,36.89,3.119,130,5.143
4,1/6/2012,"2,047,766",0,38.64,3.158,130,4.607
4,1/13/2012,"1,941,677",0,34.41,3.263,130,4.607
4,1/20/2012,"2,005,098",0,42.09,3.273,130,4.607
4,1/27/2012,"1,928,721",0,40.31,3.29,130,4.607
4,2/3/2012,"2,173,374",0,41.81,3.354,130,4.607
4,2/10/2012,"2,374,661",1,33,3.411,130,4.607
4,2/17/2012,"2,427,640",0,34.19,3.493,130,4.607
4,2/24/2012,"2,226,662",0,41.31,3.541,131,4.607
4,3/2/2012,"2,206,320",0,50.38,3.619,131,4.607
4,3/9/2012,"2,202,451",0,53.63,3.667,131,4.607
4,3/16/2012,"2,214,967",0,59.81,3.707,131,4.607
4,3/23/2012,"2,091,593",0,59.07,3.759,131,4.607
4,3/30/2012,"2,089,382",0,72.63,3.82,131,4.607
4,4/6/2012,"2,470,206",0,67.69,3.864,131,4.308
4,4/13/2012,"2,105,301",0,68.69,3.881,131,4.308
4,4/20/2012,"2,144,337",0,68.6,3.864,131,4.308
4,4/27/2012,"2,064,066",0,76.47,3.81,131,4.308
4,5/4/2012,"2,196,968",0,80.14,3.747,131,4.308
4,5/11/2012,"2,127,661",0,67.64,3.685,131,4.308
4,5/18/2012,"2,207,215",0,68.43,3.62,131,4.308
4,5/25/2012,"2,154,138",0,77.47,3.551,131,4.308
4,6/1/2012,"2,179,361",0,77.41,3.483,131,4.308
4,6/8/2012,"2,245,257",0,78.11,3.433,131,4.308
4,6/15/2012,"2,234,191",0,80.94,3.372,131,4.308
4,6/22/2012,"2,197,300",0,81.63,3.329,131,4.308
4,6/29/2012,"2,128,363",0,84.23,3.257,131,4.308
4,7/6/2012,"2,224,499",0,80.37,3.187,131,4.077
4,7/13/2012,"2,100,253",0,76.86,3.224,131,4.077
4,7/20/2012,"2,175,564",0,79.14,3.263,131,4.077
4,7/27/2012,"2,048,614",0,81.06,3.356,131,4.077
4,8/3/2012,"2,174,514",0,83.86,3.374,131,4.077
4,8/10/2012,"2,193,368",0,83.21,3.476,131,4.077
4,8/17/2012,"2,283,540",0,81.41,3.552,131,4.077
4,8/24/2012,"2,125,242",0,75.76,3.61,131,4.077
4,8/31/2012,"2,081,181",0,76.47,3.646,131,4.077
4,9/7/2012,"2,125,105",1,82.09,3.709,131,4.077
4,9/14/2012,"2,117,855",0,68.2,3.706,131,4.077
4,9/21/2012,"2,119,439",0,68.97,3.721,131,4.077
4,9/28/2012,"2,027,620",0,71.74,3.666,131,4.077
4,10/5/2012,"2,209,835",0,63.07,3.62,131,3.879
4,10/12/2012,"2,133,026",0,57.11,3.603,131,3.879
4,10/19/2012,"2,097,267",0,64.46,3.61,131,3.879
4,10/26/2012,"2,149,594",0,63.64,3.514,131,3.879
5,2/5/2010,"317,173",0,39.7,2.572,212,6.566
5,2/12/2010,"311,826",1,39.81,2.548,212,6.566
5,2/19/2010,"303,448",0,41.14,2.514,212,6.566
5,2/26/2010,"270,282",0,46.7,2.561,212,6.566
5,3/5/2010,"288,856",0,48.89,2.625,212,6.566
5,3/12/2010,"297,294",0,58.5,2.667,212,6.566
5,3/19/2010,"281,706",0,55.46,2.72,212,6.566
5,3/26/2010,"273,283",0,52.47,2.732,212,6.566
5,4/2/2010,"331,406",0,63.18,2.719,211,6.465
5,4/9/2010,"328,020",0,65.19,2.77,211,6.465
5,4/16/2010,"306,859",0,65.3,2.808,211,6.465
5,4/23/2010,"288,840",0,65.13,2.795,211,6.465
5,4/30/2010,"298,698",0,67.53,2.78,211,6.465
5,5/7/2010,"333,523",0,71.53,2.835,211,6.465
5,5/14/2010,"296,674",0,74.79,2.854,211,6.465
5,5/21/2010,"301,615",0,75.2,2.826,211,6.465
5,5/28/2010,"310,013",0,79.81,2.759,211,6.465
5,6/4/2010,"337,826",0,79.54,2.705,212,6.465
5,6/11/2010,"296,642",0,80.7,2.668,212,6.465
5,6/18/2010,"313,796",0,83.91,2.637,212,6.465
5,6/25/2010,"295,257",0,83.72,2.653,212,6.465
5,7/2/2010,"305,993",0,81.25,2.669,212,6.496
5,7/9/2010,"291,809",0,81.14,2.642,212,6.496
5,7/16/2010,"280,702",0,83.98,2.623,212,6.496
5,7/23/2010,"274,743",0,83.66,2.608,212,6.496
5,7/30/2010,"268,929",0,82.46,2.64,212,6.496
5,8/6/2010,"303,043",0,86.1,2.627,212,6.496
5,8/13/2010,"286,477",0,87.41,2.692,212,6.496
5,8/20/2010,"287,205",0,87.71,2.664,212,6.496
5,8/27/2010,"288,520",0,87.05,2.619,212,6.496
5,9/3/2010,"323,798",0,84.06,2.577,212,6.496
5,9/10/2010,"306,533",1,79.86,2.565,212,6.496
5,9/17/2010,"282,559",0,82.28,2.582,212,6.496
5,9/24/2010,"293,132",0,78.53,2.624,212,6.496
5,10/1/2010,"283,178",0,71.1,2.603,212,6.768
5,10/8/2010,"290,495",0,64.99,2.633,212,6.768
5,10/15/2010,"280,681",0,68.11,2.72,212,6.768
5,10/22/2010,"284,988",0,70.96,2.725,212,6.768
5,10/29/2010,"278,032",0,70.58,2.716,212,6.768
5,11/5/2010,"325,310",0,58.88,2.689,213,6.768
5,11/12/2010,"301,827",0,62.37,2.728,213,6.768
5,11/19/2010,"297,385",0,52.52,2.771,212,6.768
5,11/26/2010,"488,363",1,66.15,2.735,212,6.768
5,12/3/2010,"344,491",0,51.31,2.708,212,6.768
5,12/10/2010,"352,812",0,48.27,2.843,212,6.768
5,12/17/2010,"367,801",0,51.61,2.869,212,6.768
5,12/24/2010,"466,010",0,55.01,2.886,212,6.768
5,12/31/2010,"298,180",1,49.79,2.943,212,6.768
5,1/7/2011,"286,347",0,48.3,2.976,212,6.634
5,1/14/2011,"260,637",0,37.74,2.983,212,6.634
5,1/21/2011,"275,313",0,45.41,3.016,212,6.634
5,1/28/2011,"279,088",0,44.5,3.01,213,6.634
5,2/4/2011,"329,613",0,41.67,2.989,213,6.634
5,2/11/2011,"311,591",1,38.25,3.022,213,6.634
5,2/18/2011,"356,623",0,58.83,3.045,214,6.634
5,2/25/2011,"294,660",0,63.35,3.065,214,6.634
5,3/4/2011,"329,034",0,60.35,3.288,214,6.634
5,3/11/2011,"293,098",0,55.74,3.459,215,6.634
5,3/18/2011,"312,178",0,64.31,3.488,215,6.634
5,3/25/2011,"294,733",0,70.71,3.473,215,6.634
5,4/1/2011,"314,317",0,61.5,3.524,215,6.489
5,4/8/2011,"307,334",0,69.64,3.622,216,6.489
5,4/15/2011,"307,914",0,72.02,3.743,216,6.489
5,4/22/2011,"328,415",0,74.34,3.807,216,6.489
5,4/29/2011,"307,292",0,74.75,3.81,216,6.489
5,5/6/2011,"322,905",0,66.27,3.906,216,6.489
5,5/13/2011,"290,930",0,77.38,3.899,217,6.489
5,5/20/2011,"299,614",0,71.37,3.907,216,6.489
5,5/27/2011,"297,150",0,80.14,3.786,216,6.489
5,6/3/2011,"329,184",0,83.81,3.699,216,6.489
5,6/10/2011,"304,984",0,83.61,3.648,216,6.489
5,6/17/2011,"304,812",0,86.84,3.637,216,6.489
5,6/24/2011,"302,882",0,84.76,3.594,216,6.489
5,7/1/2011,"327,094",0,85.81,3.524,216,6.529
5,7/8/2011,"310,805",0,86.64,3.48,216,6.529
5,7/15/2011,"283,249",0,88.64,3.575,216,6.529
5,7/22/2011,"292,540",0,86.97,3.651,216,6.529
5,7/29/2011,"275,142",0,89.42,3.682,216,6.529
5,8/5/2011,"317,739",0,91.07,3.684,216,6.529
5,8/12/2011,"289,886",0,90.16,3.638,216,6.529
5,8/19/2011,"303,644",0,89.35,3.554,216,6.529
5,8/26/2011,"310,338",0,89.18,3.523,216,6.529
5,9/2/2011,"315,646",0,90.38,3.533,216,6.529
5,9/9/2011,"321,110",1,79.04,3.546,216,6.529
5,9/16/2011,"278,530",0,83.55,3.526,217,6.529
5,9/23/2011,"291,025",0,78.01,3.467,217,6.529
5,9/30/2011,"292,315",0,81.16,3.355,217,6.529
5,10/7/2011,"309,111",0,71.64,3.285,218,6.3
5,10/14/2011,"286,118",0,72.36,3.274,218,6.3
5,10/21/2011,"306,069",0,66.9,3.353,218,6.3
5,10/28/2011,"307,035",0,69.27,3.372,218,6.3
5,11/4/2011,"353,652",0,56.71,3.332,218,6.3
5,11/11/2011,"311,907",0,60.71,3.297,219,6.3
5,11/18/2011,"307,944",0,64.33,3.308,219,6.3
5,11/25/2011,"507,900",1,61.93,3.236,219,6.3
5,12/2/2011,"376,226",0,51.14,3.172,219,6.3
5,12/9/2011,"367,434",0,44.12,3.158,220,6.3
5,12/16/2011,"379,530",0,54.42,3.159,220,6.3
5,12/23/2011,"458,562",0,50.33,3.112,220,6.3
5,12/30/2011,"349,625",1,45.62,3.129,220,6.3
5,1/6/2012,"312,079",0,50.21,3.157,220,5.943
5,1/13/2012,"291,455",0,48.86,3.261,220,5.943
5,1/20/2012,"287,524",0,54.65,3.268,221,5.943
5,1/27/2012,"295,974",0,54.63,3.29,221,5.943
5,2/3/2012,"333,948",0,57.35,3.36,221,5.943
5,2/10/2012,"349,240",1,48.57,3.409,221,5.943
5,2/17/2012,"356,428",0,48.25,3.51,221,5.943
5,2/24/2012,"312,220",0,57.75,3.555,221,5.943
5,3/2/2012,"359,206",0,60.66,3.63,221,5.943
5,3/9/2012,"347,296",0,57.69,3.669,222,5.943
5,3/16/2012,"339,393",0,63.55,3.734,222,5.943
5,3/23/2012,"321,300",0,64.44,3.787,222,5.943
5,3/30/2012,"331,319",0,67.76,3.845,222,5.943
5,4/6/2012,"402,986",0,70.4,3.891,222,5.801
5,4/13/2012,"351,832",0,70.56,3.891,222,5.801
5,4/20/2012,"330,063",0,67.33,3.877,222,5.801
5,4/27/2012,"324,840",0,68.96,3.814,222,5.801
5,5/4/2012,"360,933",0,77.1,3.749,222,5.801
5,5/11/2012,"333,871",0,73.45,3.688,222,5.801
5,5/18/2012,"336,190",0,70.45,3.63,222,5.801
5,5/25/2012,"341,994",0,78.23,3.561,222,5.801
5,6/1/2012,"359,868",0,79.72,3.501,222,5.801
5,6/8/2012,"341,705",0,81.02,3.452,222,5.801
5,6/15/2012,"327,384",0,81.64,3.393,222,5.801
5,6/22/2012,"325,042",0,80.57,3.346,222,5.801
5,6/29/2012,"329,658",0,87.08,3.286,222,5.801
5,7/6/2012,"341,214",0,82.35,3.227,222,5.603
5,7/13/2012,"316,204",0,80.78,3.256,223,5.603
5,7/20/2012,"321,205",0,81.05,3.311,223,5.603
5,7/27/2012,"306,827",0,85.06,3.407,223,5.603
5,8/3/2012,"324,195",0,86.91,3.417,223,5.603
5,8/10/2012,"306,760",0,86.96,3.494,223,5.603
5,8/17/2012,"314,014",0,87.52,3.571,223,5.603
5,8/24/2012,"320,831",0,79.45,3.62,223,5.603
5,8/31/2012,"344,642",0,84.25,3.638,223,5.603
5,9/7/2012,"350,649",1,86.3,3.73,223,5.603
5,9/14/2012,"299,801",0,76.65,3.717,223,5.603
5,9/21/2012,"307,307",0,71.09,3.721,223,5.603
5,9/28/2012,"310,142",0,78.33,3.666,224,5.603
5,10/5/2012,"343,048",0,71.17,3.617,224,5.422
5,10/12/2012,"325,345",0,66.24,3.601,224,5.422
5,10/19/2012,"313,358",0,69.17,3.594,224,5.422
5,10/26/2012,"319,551",0,71.7,3.506,224,5.422
6,2/5/2010,"1,652,635",0,40.43,2.572,213,7.259
6,2/12/2010,"1,606,284",1,40.57,2.548,213,7.259
6,2/19/2010,"1,567,138",0,43.58,2.514,213,7.259
6,2/26/2010,"1,432,953",0,47.1,2.561,213,7.259
6,3/5/2010,"1,601,349",0,49.63,2.625,213,7.259
6,3/12/2010,"1,558,621",0,58.82,2.667,213,7.259
6,3/19/2010,"1,693,059",0,56.55,2.72,213,7.259
6,3/26/2010,"1,472,033",0,53.74,2.732,213,7.259
6,4/2/2010,"1,770,334",0,64.94,2.719,212,7.092
6,4/9/2010,"1,667,182",0,66.15,2.77,212,7.092
6,4/16/2010,"1,519,846",0,65.68,2.808,212,7.092
6,4/23/2010,"1,540,436",0,64.11,2.795,212,7.092
6,4/30/2010,"1,498,080",0,68.91,2.78,212,7.092
6,5/7/2010,"1,619,920",0,73.68,2.835,212,7.092
6,5/14/2010,"1,524,059",0,74.95,2.854,212,7.092
6,5/21/2010,"1,531,938",0,74.8,2.826,212,7.092
6,5/28/2010,"1,644,471",0,78.89,2.759,212,7.092
6,6/4/2010,"1,857,380",0,79.44,2.705,213,7.092
6,6/11/2010,"1,685,652",0,81.81,2.668,213,7.092
6,6/18/2010,"1,677,248",0,83.89,2.637,213,7.092
6,6/25/2010,"1,640,682",0,84.2,2.653,213,7.092
6,7/2/2010,"1,759,777",0,80.34,2.669,213,6.973
6,7/9/2010,"1,690,318",0,80.93,2.642,213,6.973
6,7/16/2010,"1,560,121",0,83.75,2.623,213,6.973
6,7/23/2010,"1,585,241",0,83.9,2.608,213,6.973
6,7/30/2010,"1,532,309",0,81.37,2.64,213,6.973
6,8/6/2010,"1,633,242",0,86.61,2.627,213,6.973
6,8/13/2010,"1,547,655",0,86.83,2.692,213,6.973
6,8/20/2010,"1,539,931",0,87.36,2.664,213,6.973
6,8/27/2010,"1,450,766",0,85.71,2.619,213,6.973
6,9/3/2010,"1,510,925",0,82.15,2.577,213,6.973
6,9/10/2010,"1,424,225",1,78.78,2.565,213,6.973
6,9/17/2010,"1,308,538",0,81.78,2.582,213,6.973
6,9/24/2010,"1,275,592",0,76.49,2.624,213,6.973
6,10/1/2010,"1,328,469",0,70.69,2.603,213,7.007
6,10/8/2010,"1,360,318",0,65.21,2.633,213,7.007
6,10/15/2010,"1,344,581",0,68.93,2.72,213,7.007
6,10/22/2010,"1,332,717",0,70.97,2.725,213,7.007
6,10/29/2010,"1,385,324",0,70.39,2.716,213,7.007
6,11/5/2010,"1,505,442",0,59.9,2.689,213,7.007
6,11/12/2010,"1,495,536",0,62.11,2.728,214,7.007
6,11/19/2010,"1,518,841",0,52.99,2.771,213,7.007
6,11/26/2010,"2,267,452",1,65.79,2.735,213,7.007
6,12/3/2010,"1,677,067",0,52.3,2.708,213,7.007
6,12/10/2010,"1,834,738",0,48.46,2.843,213,7.007
6,12/17/2010,"2,090,269",0,52.24,2.869,213,7.007
6,12/24/2010,"2,727,575",0,55.07,2.886,213,7.007
6,12/31/2010,"1,464,050",1,49.14,2.943,213,7.007
6,1/7/2011,"1,350,442",0,47.78,2.976,213,6.858
6,1/14/2011,"1,306,195",0,38.37,2.983,213,6.858
6,1/21/2011,"1,261,253",0,46.2,3.016,213,6.858
6,1/28/2011,"1,287,035",0,44.98,3.01,214,6.858
6,2/4/2011,"1,514,999",0,40.59,2.989,214,6.858
6,2/11/2011,"1,486,920",1,39.38,3.022,214,6.858
6,2/18/2011,"1,572,118",0,59.61,3.045,215,6.858
6,2/25/2011,"1,422,600",0,62.86,3.065,215,6.858
6,3/4/2011,"1,502,618",0,60.45,3.288,215,6.858
6,3/11/2011,"1,494,497",0,57.71,3.459,216,6.858
6,3/18/2011,"1,685,375",0,65.07,3.488,216,6.858
6,3/25/2011,"1,438,466",0,70.83,3.473,216,6.858
6,4/1/2011,"1,459,277",0,62.25,3.524,216,6.855
6,4/8/2011,"1,534,594",0,70.35,3.622,217,6.855
6,4/15/2011,"1,448,797",0,73.17,3.743,217,6.855
6,4/22/2011,"1,639,359",0,74.24,3.807,217,6.855
6,4/29/2011,"1,479,250",0,75.27,3.81,217,6.855
6,5/6/2011,"1,504,652",0,65.42,3.906,217,6.855
6,5/13/2011,"1,453,186",0,76.95,3.899,218,6.855
6,5/20/2011,"1,382,784",0,72.01,3.907,217,6.855
6,5/27/2011,"1,523,979",0,80.83,3.786,217,6.855
6,6/3/2011,"1,705,506",0,84.01,3.699,217,6.855
6,6/10/2011,"1,598,644",0,84.49,3.648,217,6.855
6,6/17/2011,"1,622,150",0,87.08,3.637,217,6.855
6,6/24/2011,"1,543,366",0,85.51,3.594,217,6.855
6,7/1/2011,"1,694,551",0,87,3.524,217,6.925
6,7/8/2011,"1,709,374",0,88.36,3.48,217,6.925
6,7/15/2011,"1,526,801",0,88.93,3.575,217,6.925
6,7/22/2011,"1,526,506",0,88.06,3.651,217,6.925
6,7/29/2011,"1,483,991",0,90.22,3.682,217,6.925
6,8/5/2011,"1,601,585",0,91.46,3.684,217,6.925
6,8/12/2011,"1,484,995",0,90.49,3.638,217,6.925
6,8/19/2011,"1,493,544",0,89.26,3.554,217,6.925
6,8/26/2011,"1,420,405",0,90.07,3.523,217,6.925
6,9/2/2011,"1,481,619",0,91.22,3.533,217,6.925
6,9/9/2011,"1,483,574",1,80.21,3.546,217,6.925
6,9/16/2011,"1,351,408",0,84.94,3.526,218,6.925
6,9/23/2011,"1,336,045",0,78.49,3.467,218,6.925
6,9/30/2011,"1,307,552",0,82.51,3.355,218,6.925
6,10/7/2011,"1,481,739",0,74.1,3.285,219,6.551
6,10/14/2011,"1,386,521",0,71.24,3.274,219,6.551
6,10/21/2011,"1,417,922",0,68.53,3.353,219,6.551
6,10/28/2011,"1,419,445",0,69.51,3.372,219,6.551
6,11/4/2011,"1,523,420",0,58.54,3.332,219,6.551
6,11/11/2011,"1,536,177",0,61.33,3.297,220,6.551
6,11/18/2011,"1,524,390",0,63.89,3.308,220,6.551
6,11/25/2011,"2,249,812",1,62.78,3.236,220,6.551
6,12/2/2011,"1,688,531",0,51.18,3.172,220,6.551
6,12/9/2011,"1,903,385",0,43.64,3.158,221,6.551
6,12/16/2011,"2,034,696",0,53.27,3.159,221,6.551
6,12/23/2011,"2,644,633",0,49.45,3.112,221,6.551
6,12/30/2011,"1,598,081",1,46.8,3.129,221,6.551
6,1/6/2012,"1,395,340",0,50.82,3.157,221,6.132
6,1/13/2012,"1,344,243",0,48.33,3.261,221,6.132
6,1/20/2012,"1,326,256",0,55.37,3.268,222,6.132
6,1/27/2012,"1,315,611",0,53.95,3.29,222,6.132
6,2/3/2012,"1,496,306",0,57.45,3.36,222,6.132
6,2/10/2012,"1,620,604",1,48.58,3.409,222,6.132
6,2/17/2012,"1,632,616",0,49.03,3.51,222,6.132
6,2/24/2012,"1,465,188",0,59.17,3.555,222,6.132
6,3/2/2012,"1,550,386",0,60.32,3.63,222,6.132
6,3/9/2012,"1,569,304",0,57.89,3.669,223,6.132
6,3/16/2012,"1,748,010",0,62.8,3.734,223,6.132
6,3/23/2012,"1,495,144",0,63.71,3.787,223,6.132
6,3/30/2012,"1,508,933",0,67.91,3.845,223,6.132
6,4/6/2012,"1,840,131",0,71.6,3.891,223,5.964
6,4/13/2012,"1,616,394",0,71.29,3.891,223,5.964
6,4/20/2012,"1,456,073",0,68.64,3.877,223,5.964
6,4/27/2012,"1,456,221",0,71.5,3.814,223,5.964
6,5/4/2012,"1,543,461",0,77.66,3.749,223,5.964
6,5/11/2012,"1,517,076",0,72.66,3.688,223,5.964
6,5/18/2012,"1,513,636",0,70.5,3.63,223,5.964
6,5/25/2012,"1,603,793",0,78.47,3.561,223,5.964
6,6/1/2012,"1,681,121",0,80.39,3.501,223,5.964
6,6/8/2012,"1,696,620",0,80.5,3.452,223,5.964
6,6/15/2012,"1,642,247",0,82.1,3.393,223,5.964
6,6/22/2012,"1,618,272",0,81.2,3.346,223,5.964
6,6/29/2012,"1,648,863",0,87.35,3.286,223,5.964
6,7/6/2012,"1,876,359",0,82.95,3.227,223,5.668
6,7/13/2012,"1,588,142",0,80.27,3.256,224,5.668
6,7/20/2012,"1,574,362",0,81.57,3.311,224,5.668
6,7/27/2012,"1,513,229",0,85.78,3.407,224,5.668
6,8/3/2012,"1,627,275",0,87.55,3.417,224,5.668
6,8/10/2012,"1,588,381",0,87.04,3.494,224,5.668
6,8/17/2012,"1,543,050",0,87.53,3.571,224,5.668
6,8/24/2012,"1,501,095",0,79.03,3.62,224,5.668
6,8/31/2012,"1,577,440",0,83.58,3.638,224,5.668
6,9/7/2012,"1,608,077",1,86.33,3.73,224,5.668
6,9/14/2012,"1,375,167",0,76.41,3.717,224,5.668
6,9/21/2012,"1,425,604",0,70.81,3.721,224,5.668
6,9/28/2012,"1,369,131",0,77.82,3.666,225,5.668
6,10/5/2012,"1,518,178",0,70.84,3.617,225,5.329
6,10/12/2012,"1,459,397",0,65.43,3.601,225,5.329
6,10/19/2012,"1,436,884",0,69.68,3.594,225,5.329
6,10/26/2012,"1,431,426",0,72.34,3.506,225,5.329
7,2/5/2010,"496,725",0,10.53,2.58,189,9.014
7,2/12/2010,"524,105",1,25.9,2.572,189,9.014
7,2/19/2010,"506,761",0,27.28,2.55,190,9.014
7,2/26/2010,"496,083",0,24.91,2.586,190,9.014
7,3/5/2010,"491,420",0,35.86,2.62,190,9.014
7,3/12/2010,"480,452",0,27.25,2.684,190,9.014
7,3/19/2010,"574,450",0,29.04,2.692,190,9.014
7,3/26/2010,"514,732",0,23.33,2.717,190,9.014
7,4/2/2010,"561,145",0,38.26,2.725,190,8.963
7,4/9/2010,"484,263",0,33.79,2.75,190,8.963
7,4/16/2010,"406,228",0,41.89,2.765,190,8.963
7,4/23/2010,"404,751",0,43.07,2.776,190,8.963
7,4/30/2010,"373,656",0,38.99,2.766,190,8.963
7,5/7/2010,"395,454",0,40.07,2.771,190,8.963
7,5/14/2010,"372,674",0,41.41,2.788,189,8.963
7,5/21/2010,"395,196",0,46.6,2.776,189,8.963
7,5/28/2010,"442,735",0,54.24,2.737,189,8.963
7,6/4/2010,"509,183",0,53.63,2.7,189,8.963
7,6/11/2010,"498,581",0,63.59,2.684,189,8.963
7,6/18/2010,"481,144",0,52.7,2.674,189,8.963
7,6/25/2010,"553,715",0,59.94,2.715,189,8.963
7,7/2/2010,"575,571",0,61.31,2.728,189,9.017
7,7/9/2010,"593,462",0,58,2.711,190,9.017
7,7/16/2010,"557,166",0,62.19,2.699,190,9.017
7,7/23/2010,"570,231",0,64.64,2.691,190,9.017
7,7/30/2010,"603,547",0,66.07,2.69,190,9.017
7,8/6/2010,"643,854",0,61.7,2.69,190,9.017
7,8/13/2010,"598,185",0,60.13,2.723,190,9.017
7,8/20/2010,"582,353",0,59.59,2.732,190,9.017
7,8/27/2010,"554,309",0,57.57,2.731,190,9.017
7,9/3/2010,"532,765",0,49.84,2.773,190,9.017
7,9/10/2010,"535,769",1,48.5,2.78,190,9.017
